	A549 cells, DMSO, 24h, rep1	A549 cells, DMSO, 24h, rep2	A549 cells, DMSO, 24h, rep3	A549 cells, RSL3, 24h, rep1	A549 cells, RSL3, 24h, rep2	A549 cells, RSL3, 24h, rep3	A549 cells, RSL3 and Fer-1, 24h, rep1	A549 cells, RSL3 and Fer-1, 24h, rep2	A549 cells, RSL3 and Fer-1, 24h, rep3
TLCD2	-1.9242352471785058	-1.920721856025539	-0.06947119388650137	-1.922319508718258	-1.9241779197814324	-1.9274003973620784	-1.9158285376992241	-1.9032999944538531	-1.9159710899475262
SYNJ2BP-COX16	-1.9242352471785058	-1.0692714094606237	-0.5403030217819538	-0.38981459205489283	-1.9241779197814324	-0.7557123334218355	-0.5190653763507829	-0.5770644025629933	-1.5291606994229883
IGFBP4	0.7859087478862415	0.9783099477357433	-0.1795341886034093	-0.24037237945113388	-0.23838391507290968	-0.5649476279571821	-0.5469232743692984	-0.5472405575683161	-0.7593087703329557
VPS52	-0.5139618378196407	-0.8662633075653412	-0.6564734990289031	-1.0007082811069272	-0.5603038899930841	-0.5954756285098004	-0.5190653763507829	-1.030830559080328	-0.6818192371564705
VPS52	0.8931399822629577	0.9067463589878197	0.9206734802100485	0.8688117140125807	0.8997991937164249	-0.05741109148961069	0.8384670509537234	0.8997406065679099	0.7159790010509504
VPS52	-0.8275928379147872	-1.920721856025539	-0.8318276623039423	-1.922319508718258	-0.3409667273584867	-1.2528400791407568	-1.332763339215509	-0.44876806300642236	-0.39708561408329035
VPS52	-0.055910703059386294	-0.1063514248452824	-0.20552221027253642	-0.03611943482806732	-0.08778202527076796	0.5940161637031544	0.13624020501202871	-0.029639780760605833	0.3143112958551202
VPS52	-0.055910703059386294	-0.1063514248452824	-0.20552221027253642	-0.03611943482806732	-0.08778202527076796	0.5940161637031544	0.13624020501202871	-0.029639780760605833	0.3143112958551202
VPS52	-1.7455730125366788	-0.6756229717131298	-1.9214176870622146	-1.0796591494324925	-1.3903277863507726	-1.617933088761575	-1.482966520036879	-1.543143855521694	-1.5291606994229883
ENSG00000289791	-0.4399135911240617	-0.3870784283107507	-0.1795341886034093	-1.0007082811069272	-1.2928156078933766	-0.9883209272740084	-1.9158285376992241	-0.14438462509187364	-0.17856218675928573
ENSG00000229311	-1.9242352471785058	-0.6282265000571291	-1.1856122769718975	-0.644149793576562	-1.9241779197814324	-1.9274003973620784	-0.9436431625937781	-0.6389907482991355	-1.9159710899475262
GDF5	-0.2558031456604266	-0.08254501119255535	-1.510267634714606	-1.406953312686963	-1.675951743704443	-1.1551952412296431	-1.0951623343324748	-1.030830559080328	-1.9159710899475262
GNL1	0.42892928870444386	0.8312264139664728	0.6819102023062867	0.9245129328397741	0.8675644794113767	0.8251402413027671	0.8577694992218389	0.6266020327942146	0.8174439827389578
GNL1	-0.5445290588643783	-0.5648197731667683	-0.5158828481427872	-0.46431663452022953	-0.4738872008638511	-0.45113544199513667	-0.3421403151797689	-0.4282543973624377	-0.5796582306632383
GNL1	-0.3014143404555632	-0.17374655765249142	-0.40463487470971177	-0.46431663452022953	-0.2879033698962114	-0.3546748159436131	-0.3421403151797689	-0.29909928133489594	-0.2756048203838518
GNL1	-0.06640985614624025	0.02061230166871319	-0.11678928041183066	-0.1666973177984185	-0.07440134341246367	-0.16166575618316475	-0.07712826385225882	0.14293528605628575	-0.04069702318400899
GNL1	0.52928055495805	0.1446901059933434	0.41631073212591047	0.5196744445957012	0.15548562479549144	0.2201613333893765	0.3302629548830991	0.39068500205159057	0.023286459563408544
GNL1	-0.06640985614624025	0.02061230166871319	-0.11678928041183066	-0.46431663452022953	-0.07440134341246367	-0.16166575618316475	-0.3421403151797689	-0.039623993932893724	-0.04069702318400899
GNL1	0.52928055495805	0.1446901059933434	0.41631073212591047	0.5196744445957012	0.15548562479549144	0.2201613333893765	0.3302629548830991	0.39068500205159057	0.023286459563408544
GNL1	-0.3756725771705483	-0.3454134243976677	-0.38152343332568933	-1.585592138240628	-0.4100249249294834	-0.5003834123893304	-1.9158285376992241	-0.29909928133489594	-0.36538349796285563
CDH11	-0.3756725771705483	-0.25030008888379623	-0.9545938523637825	-1.585592138240628	-1.2928156078933766	-1.4302726516431572	-1.9158285376992241	-1.543143855521694	-1.9159710899475262
HLA-L	-1.9242352471785058	-0.6282265000571291	-0.6002041356664254	-0.38981459205489283	-1.9241779197814324	-1.9274003973620784	-1.9158285376992241	-0.4757023540048438	-1.9159710899475262
HLA-L	-0.19838379522222765	-0.2661020420903414	-0.008247678201253219	0.04742304967913518	0.11577980398191795	-0.02709449456158936	0.05977023752256723	-0.05906665978385698	-0.023079932314596725
HLA-L	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-0.8446250815997186	-0.9223655192605361	-0.5469232743692984	-1.9032999944538531	-0.8059731594736391
ENSG00000260371	-0.6420266353567193	-1.920721856025539	-0.7778555849083183	-1.922319508718258	-0.6228670547474466	-0.628047872905583	-0.7848429922349254	-0.8383271200508302	-1.9159710899475262
ENSG00000266642	-0.055910703059386294	-0.9319618215511112	-0.6936596603106833	-0.2558503405842102	-0.6228670547474466	-0.2652476567932409	-0.08812131905501891	-1.9032999944538531	-1.2182360163597883
RPS4Y1	-0.41754274915478046	-0.3870784283107507	-1.7818203805211998	-1.922319508718258	-1.675951743704443	-1.4302726516431572	-1.8186468584626976	-1.543143855521694	-1.9159710899475262
FAM215B	-0.3371261412943778	-1.920721856025539	-0.09255369889536226	0.037971488756008795	-0.3643640022019039	0.002469015981649311	-0.22579681662756473	-0.17013546943298116	-0.06838550819663677
RLIMP2	-1.3079181526423669	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-0.6614532960053211	-1.9274003973620784	-1.9158285376992241	-0.5770644025629933	-0.8059731594736391
ENSG00000243302	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.0796591494324925	-0.7945994377135934	-1.9274003973620784	-1.9158285376992241	-0.40617427473244966	-1.9159710899475262
ENSG00000284057	-0.9416916650592696	-0.5087465542313844	-0.44406760963912334	-0.4331319254415677	-1.9241779197814324	-0.5954756285098004	-0.49272317799594645	-1.9032999944538531	-0.7593087703329557
SLC35G6	-0.6420266353567193	-1.0692714094606237	-0.7778555849083183	-0.5754100268077382	-0.699011742296721	-0.6669960471706353	-1.9158285376992241	-1.9032999944538531	-1.9159710899475262
ACAN	-0.41754274915478046	-0.25030008888379623	-1.008998607936203	-0.925822665856152	-1.675951743704443	-0.9883209272740084	-1.8186468584626976	-1.543143855521694	-1.9159710899475262
ENSG00000287286	-1.9242352471785058	-1.920721856025539	-0.8318276623039423	-1.922319508718258	-1.9241779197814324	-0.3358366280458471	-1.9158285376992241	-1.9032999944538531	-1.9159710899475262
XYLT1	0.9361782769032094	0.9024257229751957	0.8657117385920098	0.7977650358596201	0.7644559527537261	0.7073115539072725	0.6805614052436201	0.8076606927999505	0.7178565871576718
XYLT1	-1.9242352471785058	-0.47741773269742227	-1.9214176870622146	-1.173979152512223	-0.4738872008638511	-1.9274003973620784	-0.7848429922349254	-1.2219020823799578	-0.8953825513825255
RNU7-22P	-1.2118028205155542	-0.8029819981288464	-1.9214176870622146	-1.922319508718258	-0.6614532960053211	-1.9274003973620784	-0.7035409113446732	-1.9032999944538531	-0.7212958164719099
ENSG00000260272	-0.5139618378196407	-1.920721856025539	-0.40463487470971177	-1.922319508718258	-1.1641932022915416	-0.9223655192605361	-1.482966520036879	-1.9032999944538531	-0.8953825513825255
GNL3LP1	-1.9242352471785058	-0.8029819981288464	-0.3594628825378431	-0.925822665856152	-1.9241779197814324	-1.0646392839291188	-1.9158285376992241	-1.9032999944538531	-1.115267723413317
CMKLR2	0.022761910815555293	-0.08254501119255535	-0.5403030217819538	-0.09264354334596238	-0.16516160886606124	-0.13513047099618034	-0.05586358334184664	-0.31273246787674136	-0.5796582306632383
CMKLR2	-1.3079181526423669	-1.920721856025539	-0.6002041356664254	-1.922319508718258	-0.5287388128941347	-0.9883209272740084	-1.8186468584626976	-1.030830559080328	-0.45678155188519404
ENSG00000257310	-0.3756725771705483	-0.8029819981288464	-0.7778555849083183	-0.5459588942590091	-0.3030308586538699	-0.7137789202663612	-1.0219235410124448	-1.9032999944538531	-1.9159710899475262
ENSG00000288633	-1.9242352471785058	-1.920721856025539	-0.7778555849083183	-0.4331319254415677	-1.675951743704443	-1.9274003973620784	-1.9158285376992241	-1.9032999944538531	-0.9582006428222672
ENSG00000260534	-1.9242352471785058	-1.920721856025539	-0.48980351650911913	-1.922319508718258	-1.9241779197814324	-1.9274003973620784	-0.6007881098365153	-1.543143855521694	-1.9159710899475262
ENSG00000264578	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-0.7945994377135934	-1.9274003973620784	-0.5764820015527552	-0.8383271200508302	-1.9159710899475262
SLC9C1	-0.11996444520874687	-0.5359739660107764	-0.1663193420187292	0.054854091820572416	-0.1262663492622631	-0.5954756285098004	-0.21124293594347987	-0.2099420733643491	-0.2630218633412314
SLC9C1	-1.9242352471785058	-0.5359739660107764	-1.9214176870622146	-1.922319508718258	-1.9241779197814324	-0.5954756285098004	-1.9158285376992241	-1.9032999944538531	-1.9159710899475262
IGHG2	-1.9242352471785058	-1.4445996257470852	-1.7818203805211998	-1.0796591494324925	-0.9137121203929447	-0.2326243104846893	-1.9158285376992241	-1.8525163954998194	-1.9159710899475262
MSH5-SAPCD1	0.03151635607463572	-0.14788923676170235	0.01622382004985258	0.08087702989341977	-0.011467902313338278	-0.015265146156510336	0.25369705286339	0.27677659362759044	-0.3764690299828681
MSH5-SAPCD1	-1.9242352471785058	-1.920721856025539	-1.7818203805211998	-1.922319508718258	-0.5603038899930841	-0.9223655192605361	-1.9158285376992241	-1.9032999944538531	-0.6818192371564705
ZNF311	-0.6085058576979104	-1.641423844620832	-0.8318276623039423	-0.38981459205489283	-0.3030308586538699	-1.9274003973620784	-1.9158285376992241	-1.9032999944538531	-0.32948436538649944
ZNF311	-1.11091945633692	-1.641423844620832	-1.3212804240441396	-0.4331319254415677	-1.9241779197814324	-0.37873597159298394	-0.30595287046540637	-0.6389907482991355	-1.3491691413589841
MICOS10-NBL1	-1.9242352471785058	-0.4301495624172148	-1.9214176870622146	-1.922319508718258	-1.0535058532212767	-1.9274003973620784	-1.8186468584626976	-0.8042895663229263	-1.9159710899475262
IGSF6	0.15735414329497086	-0.4532085373926497	-0.6564734990289031	-0.2558503405842102	-0.23838391507290968	-0.13513047099618034	-0.1715001627103638	-0.8042895663229263	-0.45678155188519404
IGSF6	-1.9242352471785058	-0.031522329716921114	-0.21664132132284858	-0.35004554086106543	-0.2714295437136276	-0.12172487348891889	-0.30595287046540637	-0.07932668210758788	-0.08900209229705905
HCP5	-0.26993820996698153	-0.4532085373926497	-0.11678928041183066	-0.1829659430245407	-0.3643640022019039	-0.2652476567932409	-0.28882511586231335	-0.31273246787674136	-0.19216604325053005
HCP5	-0.5737869078738356	-1.920721856025539	-0.7778555849083183	-0.7723829115035917	-0.9785992079533848	-0.5954756285098004	-0.8890180689491216	-1.9032999944538531	-1.9159710899475262
HCP5	-0.3560171908645194	-0.07166322483483693	-1.1856122769718975	-0.4919260471368225	-0.452524141715073	-0.45113544199513667	-0.6007881098365153	-0.25159131866809203	-0.39708561408329035
CLN8-AS1	0.09045302433875728	-0.011046182528165376	0.14015843962469904	-0.11697037332396523	0.0813259917155868	-0.036991630592952164	0.11963454302215133	-0.0696863929489485	0.0062876414123596664
CLN8-AS1	-0.7399528475775956	-0.5359739660107764	-1.7818203805211998	-0.5754100268077382	-0.6614532960053211	-1.4302726516431572	-1.9158285376992241	-0.6052182959017874	-1.701939966308892
DRD4	-0.6420266353567193	-1.641423844620832	-0.6936596603106833	-1.922319508718258	-1.9241779197814324	-1.9274003973620784	-1.9158285376992241	-0.5472405575683161	-0.5218446790264106
DRD4	-1.4683689053168982	-0.6282265000571291	-1.9214176870622146	-0.8202045975721343	-0.452524141715073	-0.7137789202663612	-0.6339459941608264	-1.543143855521694	-1.9159710899475262
RPL36A-HNRNPH2	-0.4399135911240617	-0.21853958368200097	-0.23298119989572622	0.08087702989341977	-1.9241779197814324	-0.5954756285098004	-0.2580378011825203	-0.4983888184764042	-0.07797822976228853
SCG5	-0.8813005545800559	-1.2614503464503322	-0.7339337946165335	-0.7723829115035917	-0.8446250815997186	-0.9223655192605361	-0.49272317799594645	-1.116959713624271	-0.8515990108113647
SCG5	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-1.9241779197814324	-0.7557123334218355	-0.9436431625937781	-0.7573553760006381	-0.8059731594736391
SCG5	-1.7455730125366788	-1.0692714094606237	-1.7818203805211998	-0.7723829115035917	-0.9137121203929447	-1.1551952412296431	-1.8186468584626976	-1.116959713624271	-0.8953825513825255
CLDN23	-0.8275928379147872	-0.8662633075653412	-0.34250924401508154	-0.24037237945113388	-0.3643640022019039	-0.7557123334218355	-0.7848429922349254	-0.5472405575683161	-0.23375867849714366
CLDN23	-0.8275928379147872	-0.8662633075653412	-1.9214176870622146	-1.922319508718258	-1.9241779197814324	-0.7557123334218355	-0.7848429922349254	-1.9032999944538531	-1.9159710899475262
ENSG00000257921	-0.5139618378196407	-1.920721856025539	-1.7818203805211998	-1.585592138240628	-0.5287388128941347	-1.9274003973620784	-1.332763339215509	-0.9577837521245692	-0.7212958164719099
ENSG00000259171	-1.9242352471785058	-1.920721856025539	-0.7339337946165335	-1.922319508718258	-0.5905792990480638	-1.1551952412296431	-1.9158285376992241	-1.9032999944538531	-0.8953825513825255
HCG9	-1.2118028205155542	-1.641423844620832	-1.0893142480739475	-0.8202045975721343	-1.9241779197814324	-1.4302726516431572	-1.0219235410124448	-1.543143855521694	-0.9582006428222672
HCG9	-1.9242352471785058	-1.920721856025539	-1.0893142480739475	-0.8202045975721343	-1.9241779197814324	-0.628047872905583	-0.7848429922349254	-1.9032999944538531	-1.9159710899475262
ENSG00000286128	-1.2118028205155542	-1.920721856025539	-0.48980351650911913	-1.922319508718258	-1.9241779197814324	-0.9223655192605361	-1.0219235410124448	-1.9032999944538531	-0.7212958164719099
IGHA2	-1.9242352471785058	-1.641423844620832	-1.9214176870622146	-1.406953312686963	-0.8446250815997186	-0.24780520103921438	-1.9158285376992241	-1.9032999944538531	-1.3491691413589841
ENSG00000243225	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.0007082811069272	-0.4738872008638511	-0.628047872905583	-1.482966520036879	-1.8525163954998194	-1.701939966308892
ENSG00000255296	-0.6420266353567193	-0.7567157441021294	-1.008998607936203	-1.922319508718258	-0.7444589842976751	-1.9274003973620784	-1.8186468584626976	-0.5472405575683161	-1.5291606994229883
ENSG00000285612	-1.9242352471785058	-0.20105909992387172	-0.9545938523637825	-1.0007082811069272	-1.2928156078933766	-0.864292292487637	-0.9436431625937781	-0.44876806300642236	-1.9159710899475262
ENSG00000288258	-0.9416916650592696	-1.2614503464503322	-1.9214176870622146	-0.5459588942590091	-0.8446250815997186	-1.9274003973620784	-1.9158285376992241	-1.9032999944538531	-0.7593087703329557
C4A	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.922319508718258	-1.9241779197814324	-0.3993476728607237	-1.9158285376992241	-0.9577837521245692	-1.701939966308892
C4A	-0.5445290588643783	-0.7567157441021294	-1.9214176870622146	-1.922319508718258	-0.5603038899930841	-1.9274003973620784	-1.9158285376992241	-1.9032999944538531	-1.701939966308892
C4A	-1.4683689053168982	-1.920721856025539	-0.42149383982604127	-1.922319508718258	-1.3903277863507726	-1.617933088761575	-0.5190653763507829	-1.9032999944538531	-1.0303959527111741
EIF3EP1	-1.9242352471785058	-1.920721856025539	-1.9214176870622146	-1.0007082811069272	-0.7945994377135934	-0.9883209272740084	-0.5764820015527552	-1.9032999944538531	-1.9159710899475262
ENSG00000272851	-1.9242352471785058	-1.920721856025539	-0.48980351650911913	-1.922319508718258	-1.2928156078933766	-0.628047872905583	-1.9158285376992241	-1.8525163954998194	-1.701939966308892
ENSG00000284929	-0.5445290588643783	-1.641423844620832	-0.8861356680917484	-1.922319508718258	-0.699011742296721	-1.9274003973620784	-0.7448793511270492	-1.3562414937403606	-1.9159710899475262
ENSG00000282746	-1.3079181526423669	-1.920721856025539	-1.9214176870622146	-0.6804501117903579	-0.699011742296721	-1.9274003973620784	-1.9158285376992241	-0.8042895663229263	-0.8953825513825255
TMEFF1	-1.9242352471785058	-1.920721856025539	-1.0893142480739475	-1.922319508718258	-1.9241779197814324	-0.8016031945116814	-1.9158285376992241	-0.8383271200508302	-0.6453187182718649
ENSG00000257379	-1.3079181526423669	-0.1063514248452824	-0.8318276623039423	-0.4331319254415677	-0.7945994377135934	-1.9274003973620784	-0.8341347591642122	-1.3562414937403606	-0.2756048203838518
ENSG00000236252	-0.5737869078738356	-0.5954885969750109	-1.9214176870622146	-1.0007082811069272	-0.5905792990480638	-1.9274003973620784	-0.9436431625937781	-0.6052182959017874	-0.4385975602968069
HSD17B8	-0.41754274915478046	-1.920721856025539	-0.21664132132284858	-0.02621613792822426	-0.047560377895449035	-0.2326243104846893	-0.4677402221392968	-0.1973400904386879	-0.4385975602968069
BCAP29	0.9843337442168256	0.9796827661068455	1.0579523468742293	1.0619150830580852	1.0731510434595632	0.9658791473548572	0.989496116924113	0.9958245154032073	0.954124558508993
BCAP29	-0.46336440071489227	-0.011046182528165376	-0.34250924401508154	-0.6103743864019746	-0.9785992079533848	-1.9274003973620784	-0.08812131905501891	-0.4282543973624377	-0.39708561408329035
ENSG00000264019	-1.9242352471785058	-1.920721856025539	-1.008998607936203	-0.7723829115035917	-1.9241779197814324	-0.5954756285098004	-1.0219235410124448	-1.9032999944538531	-0.8515990108113647
